tb9id,uid,sid,topID,quesID,quesAns,bonusWord,bonusWordCnt,bonusMoney
208,426,2010,1,k2,"Blood transfusions are extremely common all over the world and are used to supplement the needs of sick or injured people.  A  standard  blood draw is taken from a prominent vein usually from the inside of the elbow and is done with a large needle to keep the red blood cells from being damaged  as they would be with a small needle. If only red blood cells are extracted they usually go into a small tube for tests.  If other parts of the blood are needed such as separate red blood cells, plasma, or platelets a machine called an apheresis is used to separate the three components and the blood that is left is stored in a sterile plastic bag and put back into the donor.  Giving blood is  very common and the fluid is usually replaced within 24 hours.  Red blood cells are replaced in 1-2 weeks.


Bone grafts have become very common for the repair of diseased, broken or damaged  bones, ligaments and tendons.  A storage facility under extremely low temperature stores bones taken (usually for corpses) for use when needed for use on a live person..  a depression as one example is put into a damaged bone  cleaned and sterilized and the donor graft shaped and fit into the place it is needed.    A graft from a storage unit is called an allgraft and one from the same person is called a self graft.  Infection is watched for carefully and the bones will slowly grow together giving the individual use of the damaged part.
",blood transfusions supplement blood vein needle blood cells needle blood cells tests blood blood cells plasma platelets machine apheresis components blood plastic donor blood fluid blood cells bone repair bones ligaments tendons storage bones bone donor graft graft storage graft infection bones,42,2.10
209,427,1014,1,k2,"Allographs can be somewhat dangerous because you body might not accept the transplant.
Autographs are usually taken from the hip, not the spine or knee.
O blood is the universal donor.
AB blood is the universal receiver.
Blood donations are put in flexible bags. 
Aphersis takes 1-4 hours.
Apheres can be used for cancer patients, like those with leukemia, because it filters out bad blood and can put the good blood back in.
During apheres, two IVs are hooked to the veins, and sometimes it goes in the neck because the person may have weak veins. 
People must weigh 110 pounds to give blood.
There’s no weight limit for giving blood, except some have restrictions on how heavy you can be to sit in the donation chair.
You are more likely to get struck by lighting or stung by a bee/wasp than get HIV from a bone graft.
You have a 1 in 1.57 million (something like that) chance of contracting HIV from a bone graft. 
After you give blood, your fluids will return to normal in 48 hours and your red blood cells with return in several weeks.
You cannot give blood if you are pregnant, just had a baby, or are nursing. 
Some babies have jaundice, which is having too much bublin in your blood and your liver cannot quite process it correctly.
Jaundice is characterized by yellow skin and yellow eyes. 
Jaundice is easily treatable because it is diagnosed early.
The placenta helps process the blubin before a baby is born.
O blood is only given to patients who need it immediately and they do not have time to test for blood type. 
",body transplant hip spine knee blood donor blood blood donations cancer patients leukemia filters blood blood veins neck veins pounds blood weight limit blood donation bone graft bone graft blood fluids return blood cells return blood baby jaundice blood liver process jaundice skin eyes jaundice placenta process baby blood patients test blood,52,2.60
210,428,1015,1,k2,"Donation and Medical Transplants

Blood Donation: There are a variety of methods in collecting blood. Regular donation, double red blood donation, plasma donation, and platelet donation. All donations are stored similarly but some may last longer than others. Platelet donations can last about 5 days frozen. Plasma donations, frozen, can last up to 10 years. Double blood donations can last a few days. For donations that require separation, aphaeresis is used. Regular blood donation periods last roughly 20-30 minutes. A double blood donation lasts longer, but there are more stringent qualifications for donors: for example, they must have a higher hemoglobin count and meet certain height and weight standards. Additionally, double blood donors have to wait much longer, around 4 months, to donate again. Regular blood donors experience fluid restoration within 24 hours and red blood cell restoration a few weeks after donation (roughly 3 weeks). Plasma donations can take up to two hours, but donors can donate again after just two weeks. Platelet donation takes roughly 75 minutes. Because platelet donations are in high demand for those with cancer and autoimmune diseases, doctors recommend people donate with that in mind – that they need to be used quickly in order to not be wasted. Patients in need of certain surgeries who want to utilize their own donations may do so, but they have to donate in a certain timeframe (4 days before surgery is not acceptable). Plasma in particular is a liquid that makes up 55% of blood itself. Platelets are useful because they help with clotting and healing. All donations must go through testing to insurance certain diseases are not present. AB blood types can donate to everyone regardless of recipient blood type. 

Bone Graft: Bone grafts are crucial for healing fractured or recessed bones, as well as tendons. Areas most affected are hips, knees, ankles, elbows, and wrists. A bone graft can help to lay down a structure for new bone to grow as well as connect disconnected bone pieces. Most often people receive bone grafts from deceased individuals, who gave prior consent legally. When an individual receives a bone graft from another person, it is called an allograft. When a person receives a bone graft from themselves, it is called an autograft. There are complications, however, such as the graft being rejected or chronic pain localized to the graft site due to nerve damage. Bone graft material is frozen until it needs to be used. 

Corneal Transplants: Keratoplasty (also known as corneal transplant) is used when the cornea is too diseased or no longer operating optimally. Diseases such as hepatitis keratitis (type 1, type 2) affect the cornea. Type 1 hepatitis keratitis often occurs in children but can occur in adults, and involves a topical ointment as treatment or an oral medicine. In this case a corneal transplant is not needed. Moderate cases usually involve a build-up of dead corneal cells and discharge, sometimes only when asleep; in extreme cases, blisters can occur, and there is generally more pain and discomfort. 

When just part of a cornea requires surgery, a lamellar corneal transplant is performed. Often donations come from deceased individuals who gave prior consent (and donations are on the rise, so many dont have to worry about waiting for a donation). In cataract surgeries, some operations entail creating a slit in the cornea.  Cataracts are thin membrane lenses located over the cornea. The epithelium is the outermost part, the endothelium is the innermost part, the stroma is responsible for hydration. 

There is another corneal disease in which the cornea takes on a cone-like shape, which causes blurry vision, problems with depth perception, and pain. It tends to develop over 10-20 years,  and severity varies. It is hereditary; a person with at least one parent to have it is 50% likely to also develop the condition although it can occur without a genetic predisposition. Technologies like site(?) lamps and computer corneal mapping help to diagnose it, although subtle cases require more testing. 

Researchers in Sweden, among other nations, have recently discovered a process by which to create synthetic corneas. The technology proves useful because there is a lower likelihood of transmitting diseases and rejection. 
",donation transplants blood donation variety methods blood donation blood donation plasma donation donation donations donations plasma donations blood donations donations separation blood donation blood donation donors hemoglobin height weight blood donors blood donors fluid blood cell donation plasma donations donors donation donations cancer diseases doctors patients surgeries donations surgery plasma blood platelets healing donations testing diseases blood blood bone graft bone healing bones tendons hips knees bone graft bone bone bone bone graft allograft bone graft autograft complications graft pain graft nerve damage bone graft material transplants keratoplasty transplant cornea diseases hepatitis cornea hepatitis treatment case transplant cases cells cases blisters pain cornea surgery transplant donations donations donation cataract surgeries slit cornea cataracts cornea epithelium endothelium stroma disease cornea shape causes vision pain severity condition mapping cases testing researchers process corneas diseases rejection,133,6.65
211,429,2011,1,k2,"Blood donation can be done about every 8 weeks.  Cells are replaced in 8 weeks and fluid is replaced in a few days.  The needle used is large so that cells are not damaged in the process.  The skin is cleaned and stretched before the needle is inserted.  The process of apheresis allows the component parts of the blood to be separated and used for different purposes.  The blood is collected in a plastic bag and stored for later use.  

Bone grafts are done to replace tissue that has been damaged or diseased.  Bone can be lost due to diabetes or to smoking.  Nicotine acts like a poison to bone tissue.  Bone can be used from the patients own pelvis, as an allograft.  That is using ones own bone rather than donated bone.  When donated bone is used, it is harvested and checked for disease and stored, sometimes as powdered bone.  Bone can be used to help secure an artificial joint such as a knee or hip.  The graft grows around the new joint.  It is also used in spinal surgeries where diseased tissue is removed, as with spinal fractures or injuries that are then replaced or stabilized. Bone grafts can be very large pieces or can be small or powdered material. After a graft from a donor, the patient may need to have medication such as antibiotics or chemotherapy to help reduce the chance of rejecting the tissue.  In some cases, bone marrow cells can be used instead of bone cells.  These will grow and create new bone tissue.

Corneal transplants are among the most common transplant surgeries.  Many people are much more willing to say that their corneas can be harvested than, for example their livers or other organs.  So cornea transplant patients generally dont have to wait so long for their surgery.   The cornea is in three layers, the epithelium, endothelium and the stroma.  The cornea has no blood supply, so it gets its oxygen from tears in the eye.  Surgery an be done on the entire organ, or on each individual layer, depending on which layer is diseased or damaged.  On the epithelium, a scratch can often heal without treatment.  The endothelium or inner layer, functions as a pump to move fluid through the stroma.  If fluid accumulates in the stroma, it can become hazy, and less transparent.  The outer layer acts to focus light, the stroma conducts that light, so it must stay transparent.  When the  surgeon works on only one or two layers, that is a keratoplasty.  He or she can even remove just part of one layer.  The outer layer is composed of six layers of cells.  The middle layer is composed of about 20 layers of cells.  Surgery on the outer and middle layer is secured with nylon sutures that remain in place for several weeks.  The length of time is because of the lack of blood supply.  The inner layer will not have sutures, but is secured by the doctor injecting a bubble of air to apply pressure to that tissue.  This allows the tissue to heal around the air bubble.  After surgery, vision continues to slowly improve over time as the tissue heals.  
",blood donation cells fluid needle cells process skin needle process apheresis component blood blood plastic bone tissue bone diabetes smoking nicotine poison bone tissue bone patients allograft bone bone bone disease bone bone knee hip graft surgeries tissue fractures bone material graft donor patient medication antibiotics chemotherapy tissue cases bone marrow cells bone cells bone tissue transplants transplant surgeries corneas livers organs cornea transplant patients surgery cornea layers epithelium endothelium stroma cornea blood supply oxygen tears eye surgery organ layer layer epithelium treatment endothelium layer functions pump fluid stroma fluid stroma layer focus light stroma light surgeon layers keratoplasty layer layer layers cells layer layers cells surgery layer nylon sutures length blood supply layer sutures bubble air pressure tissue tissue air bubble surgery vision tissue,125,6.25
212,430,1016,1,k2,"Bone Grafts
Bone grafts are used in patients who have had fractured bones or bone loss due to illness – such as cancer. The bone graft allows for a foundation for healthy repair and growth of bone tissue. There are three types of bone grafts discussed in this article: allografts, autografts, and man-made tools. Allografts are provided from external donors, usually after the donor has died. The donor consents prior to death to providing bone tissue for those who need it once dead. Autografts are provided from the patients own body, from a location of health tissue. Finally, in some cases, a doctor may use a man-made tool as a bone graft. In each case, the grafts are frozen and stored to prevent infection and transmission of disease. The grafts are checked for compatibility with a patient. The two main problems with bone grafts which are discussed are rejection of transplant and chronic pain at the site of surgery. The latter can occur during surgery. When the surgeon makes an incision at the site of transplant, if nerves are inadvertently cut, it can lead to chronic pain.

Cornea Transplants
The cornea is the surface of the eye, and it protects the eye. The cornea does not have blood supply, so it uses tears. This also means that the cornea takes a long time to heal. There are three layers of the cornea: epithelium (the outermost layer), stroma (middle layer), and endothelium (innermost layer). The stroma is primarily made up of water and collagen fibers. Damage to these collagen fibers is serious and will require plenty of repair. The epithelium has three main functions. Firstly, it protects the eye from debris and damage. Secondly, it collects nutrients from tears and distributes these nutrients to the rest of the cornea. Finally, the epithelium is responsible for focusing in vision. The epithelium is somewhat regenerative – if there is a minor scratch, the epithelium is capable of healing. However, if surgery is required, a lamellar kyratoplasty is used, and there is no suture required. A lamellar surgery is used if there is damage to one or two of the three layers. If there is damage to all three layers, a penetrating kyratoplasty is used. With the penetrating surgery, a nylon suture is used. In a lamellar procedure, if there is damage to two layers, a suture is also used. The surgery itself is performed using a tool which looks like a cookie cutter. A cornea transplant is considered an outpatient surgery. This means that the patient arrives at the hospital, goes through surgery, stays in the hospital for a few hours after the surgery, and leaves the hospital. There is usually no overnight stay involved. Healing from a cornea transplant can take a couple of weeks, but sometimes, the process may take much longer. Some people require a year or more to regain full focusing capability with the eye. More donors today are making their corneas available post-mortem, which means that patients who require transplants do not have to wait as long as they once might have. The process is also less complicated as it used to be because it is possible to perform surgery and remove only the diseased areas. It is possible to leave the healthy areas intact while performing surgery on the diseased layers. 
",bone bone patients bones bone loss illness cancer bone graft repair growth bone tissue bone donors donor donor death bone tissue patients body health tissue cases bone graft case infection transmission disease patient bone rejection transplant pain surgery surgery surgeon incision transplant nerves pain cornea transplants cornea surface eye eye cornea blood supply tears cornea layers cornea epithelium layer stroma layer endothelium layer stroma water collagen fibers damage collagen fibers repair epithelium functions eye damage nutrients tears nutrients cornea epithelium vision epithelium epithelium healing surgery surgery damage layers damage layers surgery nylon procedure damage layers surgery cookie cutter cornea transplant outpatient surgery patient hospital surgery hospital surgery hospital healing cornea transplant process eye donors corneas patients transplants process surgery surgery layers,121,6.05
213,431,2012,1,k2,"Bone grafts are divided into two types, allografts and autografts. An allograft comes from another person; an autograft from the patient him- or herself. The advantages to an allograft are that there is no need for a second incision to get the patients own bone. Also, the bone is carefully examined for compatibility and freedom from disease. The advantages to an autograft are that the bone is the patients own and is less likely to cause rejection. IF an autograft is used, the patient then has two surgical sites to heal, which may delay healing.

Blood transfusion is the process of removing blood from one person to be used by that same person (as in after surgery) or another compatible person. Blood has 4 types: A, B, AB, and O. These blood types differ in the amount of A and B antigens which are present. Type O blood is termed the “Universal Donor” as this blood type may be given to any of the 4 blood types. The AB blood type is known as the “Universal Recipient” as they can receive blood from any of the four types. A large needle is used to draw the blood for a transfer to avoid damaging the blood cells.

A cornea transplant is the act of replacing all or several layers of the transparent cornea on the front of the eye. This layer has no blood cells and is nourished through oxygen from tears. The cornea is the part of the eye primarily responsible for focusing. When it becomes damaged, a replacement can restore functionality. The cornea has three layers (though I dont remember the names of the outer and inner, the middle is the stoma). 
",bone allograft autograft patient allograft incision patients bone bone disease autograft bone patients cause rejection autograft patient healing blood transfusion process blood surgery blood blood antigens blood donor blood blood blood blood needle blood transfer blood cells cornea transplant layers cornea eye layer blood cells oxygen tears cornea eye replacement cornea layers,52,2.60
214,432,2013,1,k2,"Bone grafts are used to repair injuries to the spine, hips or knees due to accidents or from tumors or  cancers. There are two types of bone grafts, allografts and autografts. There are also artificial substances that can be grafted.  Allografts are from a donor, usually deceased. They are screened to be sure they are healthy and the donations are frozen.  Autografts are from oneself. They can repair bones and tendons. The downside of a bone graft, the site of the graft can be damaged and can cause chronic pain.  The upside of a graft is the body will grow new cells and tissue to surround the graft, if successful. 

Blood donation is a life saving measure. It is drawn from your arm using a needle.There are four components to blood. Red blood cells, white blood cells, plasma and platelets. It takes about thirty minutes to donate one pint of blood, that is all you can donate at a time. The body can recover within 24 hours. Another process is allpheris, where only parts of the blood are taken. You can donate your own blood prior to surgery.  In elderly patients this is usually not done. Due to weakened conditions.  You can have your blood drawn and the part they need is taken and replace with saline and returned to your body. The blood supply is  very safe now due to all the screenings and precautions they take


Corneal Transplants are the most common transplants, the cornea is the dome shaped part of the eye.  It has no blood supply, it receives oxygen from tears. The cornea has three layers.  Corneas are donated by healthy deceased people. This is the most common donation. 
",bone repair spine hips knees accidents tumors cancers bone substances donor donations repair bones tendons bone graft graft cause pain graft body cells tissue graft blood donation life measure arm components blood blood cells blood cells plasma platelets pint blood body process blood blood surgery patients conditions blood saline body blood supply transplants transplants cornea eye blood supply oxygen tears cornea layers corneas donation,64,3.20
215,433,1017,1,k2,"Bone graft are often done to strengthen a weakened bone, to replace bone damaged by an injury or by chemotherapy or radiation therapy, or to give existing bone marrow a “boost” (this last is not as preferred as straightforward marrow donations if marrow can be collected and transplanted through a needle, but it is a common effect if the marrow and outer layer of bone are both collected). If the bone is taken from the person it will be used in, it is considered an autograft, but when collected from another person (who may or may not be dead, as bone can be harvested from deceased donors), it is an allograft. The graft may consist of ceramic, which can offer strength but does not have the living cells or porosity of living bone; “spongy” bone, which has the living cells but not always the strength of the outer layer of bone it replaces; or a composite of both.

A note on the injury done by chemotherapy or radiation therapy: bone is built up by osteoblasts and destroyed by osteoclasts (the destruction is necessary for the growth of new bone, so the presence of osteoclasts is more beneficial than at first glance.) However, radiation therapy and chemotherapy can often destroy these cells, requiring a transplant from living bone to get the process kick-started again in the injured section of bone.

Patients’ recovery from a bone graft can vary widely based on things like age, general health, and the extent of the transplant itself. Children can recover very quickly, while adults might need three months or more before they have recovered enough to resume their normal lives. Patients also need to avoid radiation therapy and chemotherapy for at least six months after their graft. Nicotine and how often a transplant patient smokes can affect how well their graft “takes.” One recent study shows that non-smokers outperformed regular smokers and those who had reduced how often they smoked when the stability and strength of their bone graft was assessed. However, even a reduction in how often they smoked positively affected how well the bone graft held up after six months.

Sometimes a graft is performed not because of a need for marrow or bone reconstruction, but to stabilize an otherwise weak joint and relieve pain. One such particular graft is a spinal fusion. The patient in question usually has spinal problems that end up compressing certain nerves, causing constant pain. The graft can be taken from a place where it is unlikely to cause injury, often from the ischium or iliac crest of the pelvis, and fused into the patients spine to strengthen and stabilize the vertebrae and take the pressure off the nerves.

Blood donation can benefit far more people than might first be imagined. One unit of whole blood is roughly a pint, which a healthy adult can donate in ten minutes without suffering any major health issues. However, that whole unit of blood can be split into red blood cells, which carry oxygen; white blood cells, the bodys “defenders” and part of the human immune system; plasma, the liquid portion that accounts for 55% of blood by volume; and platelets, which assist in clotting wounds. All of these can benefit those who they are donated to, and the whole process takes maybe two hours (including the short time the donor spends donating it.)

Due to the varying needs of those who receive donated blood and the fact that sometimes getting enough of the needed portion from whole blood is difficult, different methods of extracting these portions of blood have been developed. Red blood cells can be extracted by taking blood from a donor, running it through a machine that separates red blood cells from the rest of the blood, and returning the remaining portion to the donor. This can be safely done once a month, although the donor may be cautioned against exercising for a few days.

Plasmaphoresis is the process by which plasma is extracted for use. Similar to extracting red blood cells, plasma is obtained by drawing whole blood, running it through a machine that separates the plasma from the remaining portion of blood, and returning the unwanted cells to the donor. The whole process takes seventy-five minutes, more or less. The requirements for plasma donation are stricter than for ordinary blood donation, and usually require not only higher levels of hemoglobin, but also that the donor meet certain height and weight requirements. The donor is usually rehydrated with an IV during this time, and often needs a few days before they return to rigorous exercise. Plasma can help with blood pressure, immune system, and blood volume problems, so its donation is just as vital as the other cells in blood, and it can be stored in its frozen state for months to years before use.

Platelets help in clotting blood, but they are maddeningly difficult to extract from whole blood – one treatment unit of platelets for a patient might require four to six pints of whole blood. A simpler method involves blood being drawn from a donor, the platelets extracted, and the blood returned to the donor without the needle being withdrawn. After several of these cycles, the donor is released and can resume daily activities. However, platelets have a very short shelf life before they are useless at only a few days, and if the donor took any blood thinners such as aspirin within three days of the donation, it could be all for nothing.

Auto-donation is when someones blood is extracted and put back into their system. This could be during the surgery, when blood that might be pooling in a surgical site is pumped back into the patients veins, or this could be preemptive, such as a patient donating several units of blood prior to a surgery where they may be needed. This is not recommended for elderly patients, who are not as likely to quickly recover from repeated donations as younger patients, and patients cannot donate blood three days before a surgery.

Corneas are the clear, dome-shaped outer portion of the eye. They are what allows the eye to focus and allows their owner to see. They consist of three layers: the exothelium, the outermost layer; the stroma, the middle portion; and the endothelium, the innermost layer of the cornea. All of this is nourished by tears, not by blood vessels, which helps simplify the donation process. The donation process is further simplified by the fact that many more people opt to donate their corneas upon death, meaning people with damaged corneas or vision issues caused by their corneas will not have to wait long for a transplant.
",bone graft bone bone injury chemotherapy radiation therapy bone marrow marrow donations marrow needle marrow layer bone bone autograft bone donors allograft graft offer strength cells bone bone cells strength layer bone note injury chemotherapy radiation therapy bone osteoblasts growth bone radiation therapy chemotherapy cells transplant bone process bone patients recovery bone graft age health extent transplant patients radiation therapy chemotherapy graft nicotine transplant patient graft study nonsmokers smokers stability strength bone graft reduction bone graft graft marrow bone reconstruction pain graft fusion patient nerves pain graft cause injury patients spine vertebrae pressure nerves blood donation blood pint health blood blood cells oxygen blood cells system plasma accounts blood volume platelets process donor blood blood methods blood blood cells blood donor machine blood cells blood donor donor process plasma blood cells plasma blood machine plasma blood cells donor process requirements plasma donation blood donation hemoglobin donor height weight requirements donor return exercise plasma blood pressure system blood volume donation cells blood platelets blood blood treatment platelets patient blood method blood donor platelets blood donor needle donor platelets life donor blood aspirin donation blood system surgery blood patients veins patient blood surgery patients donations patients patients blood surgery corneas eye eye focus layers layer stroma endothelium layer cornea tears blood vessels donation process donation process corneas death corneas vision corneas transplant,220,11.00
216,434,2014,1,k2,"Corneal transplant might be needed due to herpes kerisitis a viral infection – there are two types of herpes type 1 and type two – type two is sexually transmitted the first is more common to infect the eyes most are exposed to this in childhood – then it lies dormant and can be reactivated by stress, menstration and other things.  Type one results in canker sores or sores by your mouth.  And can be transmitted to your eyes due to hand contact on your face to your eyes. 

The corneal transplant is for tissues in the cornea – there are three layers of the cornea – one is the stroma – cornea does not have blood vessels – it gets its oxygen from tears.  An opthalmologist treats your eyes – sometimes you need a corneal transplant after cataract surgery.  Generally not a long wait for a corneal transplant as that is the one organ the people who die generally consent to give to someone else – it is not a long wait like waiting for a kidney or a liver transplant.  The cornea is the clear transparent rounded part of your eye. 

There is a disease called fuchs syndrome I think that may cause a cornea transplant – it is more common in women than in men .  I also think that it gets progressively bad for your site and then may stop getting bad at about age 50. 


Bone graft autograft is from your own bones probably from your hip never from your spine or knee.   Allograft is bone transplant from another donor – this is probably from someone who died – generally a young person – someone without disease – the donor is thoroughly checked so that he or she is healthy and has a history of good health – do not want to transplant diseased bones.  Sometimes transplants are done on your spine.  Sometimes athletes need bone grafts.  You can have pain after a graft – this can occur if a nerve is damaged at the site of the graft.  Bone graft is transferring bone tissue from one person to another. There can also be infection after a bone graft.  Many times the graft can come from a young person who dies in an accident.   Sometimes grafts are done on your knees. The allograft type of bone graft is the most common.  I am thinking that the allograft bone graft is stored in a lab – maybe even frozen. Bone graft repairs or replaces damaged bone tissues. 

Blood donation – two types – large needle to prevent damage to blood cells is put into your vein to draw blood.  Careful care is taken to be sure that the site where they put the needle in is very very clean – you can donate a pint of blood at a time generally.  The fluid regenerates in your body after 24 hours.  The blood cells regenerate in several weeks.   Millions and millions of people need blood transfusions so millions and millions of blood donations are necessary -  blood is stored in a very very flexible bag – this was mentioned in most if not all of the articles that I read.  Many people need transfusions as a result of surgery. 

Aphresis is another type of blood donation.  There you are put on a machine and your blood goes thru it – it is separated  into platelets, red blood cells and soemthign else.  This way they can take what they need.  Your blood circulates thru the machine and then is returned to you.  Once again it is stored in a very flexible bag.  Once again they have to be sure that where the needle is inserted the skin is very very clean. 

You do have to wait to donate blood or do aphresis – you cannot do either the very next day or the very next week. 
",transplant herpes infection herpes eyes stress results eyes hand face eyes transplant tissues cornea layers cornea stroma cornea blood vessels oxygen tears eyes transplant cataract surgery transplant organ kidney liver transplant cornea eye disease cause cornea transplant age bone graft autograft bones hip spine knee allograft bone transplant donor disease donor history health transplant bones transplants spine athletes bone pain graft nerve graft bone graft bone tissue infection bone graft graft accident knees allograft bone graft allograft bone graft bone graft bone tissues blood donation needle damage blood cells vein blood needle pint blood fluid body blood cells blood transfusions blood donations blood transfusions result surgery blood donation machine blood platelets blood cells blood machine needle skin blood,118,5.90
217,435,2015,1,k2,"Bone graft is necessary usually in bone that has been damaged by infection, trauma, or disease. The area involved is usually about 12 inches or more. The bone damage that is to re paired is usually in the long bones or spine. There are several materials used for the grafting: allografting which is bone taken from another person in most cases carefully screened bone from a cadaver; autografting which uses the hosts on bone usually from a site close to the site to be grafted. There are artificial substances that can be used for grafting including ceramics, and other mixed materials. These substances do not promote further bone growth as they do not contain autoclasts. Nicotine use, chemotherapy, and radiation slow the healing of the graft. ",bone graft bone infection trauma disease bone damage bones spine materials bone cases bone bone substances ceramics materials substances bone growth nicotine chemotherapy radiation healing graft,26,1.30
218,436,1018,1,k2,"The cornea has three different layers and no blood vessels. It absorbs oxygen from tears.
Bone grafts can cause chronic pain if nerves are damaged. A cut will be made near where the insertion will be. Bone graft donors are screen throughout their life to ensure they are healthy, and once they die they become a donor. Also, the sick individual can be his own donor. You might need a graft to either strengthen a bone or because you fractured or broke one, among other reasons. 
Blood has types A, B, AB, and O. O is a universal type and can be used in emergencies, while AB acceptors can accept any type of blood. The differences in the blood types are the antibodies on each red blood cell.  There are special processes that can remove harmful things from the blood with many weeks of blood filtering. Heart and lung or blood disorders can cause problems to the donors, and  should seek medical approval before donating. If coming off surgery, one should wait until they are fully healed and back to full activity levels. You can replenish all the lost blood within 24 hours, and it can take about a week to restore all the lost red blood cells. 
",cornea layers blood vessels oxygen tears bone cause pain nerves bone graft donors screen life donor donor graft bone blood emergencies blood blood antibodies blood cell processes blood blood heart lung blood cause donors surgery blood blood cells,38,1.90
219,437,2016,1,k2,"Bone grafts are surgical procedures to replace or strengthen damaged, diseased or missing bone tissue.  A graft is actual bone. A bone graft can alleviate pain and restore function to a body part.  Most are to knees, hips and the spine, or to replace missing bone due to injury or tumors.  After surgery, new bone tissue grows and surrounds the graft.
 An allograft is bone tissue from another person, usually donated from the body of young, healthy  deceased persons.  The tissue is processed to insure that it is free of infection or disease. These are the most common bone grafts. 
An autograft is a graft of bone tissue from the patients own body, usually from the hip.  As autograft tissue is considered  to be from non-essential bones, it is never harvested from knees or the spine.  Although thought to be less likely to cause infection or problems post-surgically than allografts, these are now done less frequently due to the development of synthetic materials that can be used.
The main adverse effects of bone graft surgery are infection or pain due to damage to tendons, cartilage or nerves during the procedure.

Blood donation is done in order to obtain blood or its components for transfusion.  Transfusion may be of whole blood, platelets or red blood cells.  Donation is achieved by accessing a vein in the donor with a large-bore needle to prevent bruising or damaging components.  A donor may give a pint of whole blood at a single sitting, and the volume is replaced in about 24 hours.  A process which separates components of the blood and keeps only certain of them is done by a machine. The red blood cells lost during donation take several weeks to be replaced in the donor.
A blood bank collects and stores blood and its components for later use.  Blood donors are screened for HIV and Hepatitis C, reducing the risk of contracting either from a blood transfusion to less than that of being struck by lightning.  The collected blood is treated by the addition of an anticoagulant and refrigerated for storage for days to years, depending on what component it is.  Blood is also screened for CJD, the human form of mad cow disease.
There are four blood types: A, B, AB and O.  These are characterized by different types of proteins which may be incompatible.  O, the most common type in the US, is considered the universal donor type and may be given to anyone. B is the most frequently found in northern India and South Africa.  AB is considered the univeral recipient.  In addition, blood may be Rh- or Rh+.  A Rh+ recipient can safely receive either type without reaction.

Corneal transplants are the most easily obtained organ transplants as many people indicate their willingness to donate corneas after death than other organs.  The cornea is vital for visual focusing, and transplants are done to improve vision, relieve pain and improve appearance of damaged corneas.  Composed of many layers, the cornea forms a thin dome-shaped covering over the eye.  The principal parts are the outer epithelial layer, the inner endothelial layer and the stroma which lies between.  The cornea contains no blood vessels, and absorbs oxygen from tears.
A transplant may be of all or some of the layers in order to effect repair.  The surgery is called keratoplasty.
",bone procedures bone tissue graft bone bone graft pain function body knees hips spine bone injury tumors surgery bone tissue graft allograft bone tissue body tissue infection disease bone autograft graft bone tissue patients body hip autograft tissue bones knees spine cause infection materials effects bone graft surgery infection pain damage tendons cartilage nerves procedure blood donation blood components transfusion transfusion blood platelets blood cells donation vein donor needle components donor pint blood volume process components blood machine blood cells donation donor blood bank blood components blood donors hepatitis risk blood transfusion lightning blood anticoagulant storage component blood cow disease blood proteins donor blood reaction transplants organ transplants corneas death organs cornea transplants vision pain appearance corneas layers cornea eye layer layer stroma cornea blood vessels oxygen tears transplant layers repair surgery keratoplasty,133,6.65
220,438,2017,1,k2,"blood donations; large needle prevents shearing; put in vein; can be used for people needing transfusions; vein in arm used; blood will be replaced in body within 24 hours; aphoresis can be used to draw out those little things which I cant remember to be used in a different sense; blood withdrawn is collected in a plastic bag.  The arm vein is used (well-cleaned before needle inserted).

Corneal transplants:  keratoplacy;  three layers to eye; endothelium is deepest layer; stroma is middle layer; epithelium is outer part.  The stroma is the thickest; it is made up of primarily water (76%) and collagen (16%).  The article did not mention what the remaining 8% was.  Collagen is what keeps the eye “elastic.”  The outer layer tends to be self-healing.  There are no blood vessels in any of the three layers.  The top layer can be replaced fairly easily.  The innermost layer requires an hospital and surgery.  The innermost layer pumps liquid into the stroma.  When things are good, there is a perfect balance.  There is a general leakage from the inner layer to the stroma.  If too much liquid moves to the stroma, there is a stretching of the latter.  The outer layer protects the eye from “debris” from the world (dust, for example).  It and the stroma also help the eye focus.  Penetrating and mellor (not spelled correctly) keratoplascy are the two types of surgery.    In many cases, the transplant comes from deceased bodies.

Bone graphs:  autograph (not a signature) is used when the person uses his own resources.  Otherwise bone is accepted from donors (usually dead).
",blood donations needle shearing vein transfusions vein arm blood body blood plastic arm vein needle transplants layers eye endothelium layer stroma layer epithelium stroma water collagen collagen eye layer blood vessels layers layer layer hospital surgery layer stroma balance layer stroma stroma layer eye stroma eye focus surgery cases transplant bodies bone bone donors,54,2.70
221,439,2018,1,k2,Cornia is outer part of eye- there are 3 layers- most transplant come from deceised humans- people are now having more eyes saved than other organs   to transplant the skin graft you need live cells and you use healthy tissue-  smoking is bad in a transplant for healing- it takes 3 months to heal  - blood tranfusions is taking blood from a vein using a large needle     plasma can be saved 10 years,eye layers transplant eyes organs transplant skin graft cells tissue smoking transplant healing blood blood vein needle plasma,18,0.90
