tb8id,uid,sid,topID,quesID,quesAns
143,432,2013,1,k2,"Bone grafts are used to repair injuries to the spine, hips or knees due to accidents or from tumors or  cancers. There are two types of bone grafts, allografts and autografts. There are also artificial substances that can be grafted.  Allografts are from a donor, usually deceased. They are screened to be sure they are healthy and the donations are frozen.  Autografts are from oneself. They can repair bones and tendons. The downside of a bone graft, the site of the graft can be damaged and can cause chronic pain.  The upside of a graft is the body will grow new cells and tissue to surround the graft, if successful. 

Blood donation is a life saving measure. It is drawn from your arm using a needle.There are four components to blood. Red blood cells, white blood cells, plasma and platelets. It takes about thirty minutes to donate one pint of blood, that is all you can donate at a time. The body can recover within 24 hours. Another process is allpheris, where only parts of the blood are taken. You can donate your own blood prior to surgery.  In elderly patients this is usually not done. Due to weakened conditions.  You can have your blood drawn and the part they need is taken and replace with saline and returned to your body. The blood supply is  very safe now due to all the screenings and precautions they take


Corneal Transplants are the most common transplants, the cornea is the dome shaped part of the eye.  It has no blood supply, it receives oxygen from tears. The cornea has three layers.  Corneas are donated by healthy deceased people. This is the most common donation. 
"
144,433,1017,1,k2,"Bone graft are often done to strengthen a weakened bone, to replace bone damaged by an injury or by chemotherapy or radiation therapy, or to give existing bone marrow a “boost” (this last is not as preferred as straightforward marrow donations if marrow can be collected and transplanted through a needle, but it is a common effect if the marrow and outer layer of bone are both collected). If the bone is taken from the person it will be used in, it is considered an autograft, but when collected from another person (who may or may not be dead, as bone can be harvested from deceased donors), it is an allograft. The graft may consist of ceramic, which can offer strength but does not have the living cells or porosity of living bone; “spongy” bone, which has the living cells but not always the strength of the outer layer of bone it replaces; or a composite of both.

A note on the injury done by chemotherapy or radiation therapy: bone is built up by osteoblasts and destroyed by osteoclasts (the destruction is necessary for the growth of new bone, so the presence of osteoclasts is more beneficial than at first glance.) However, radiation therapy and chemotherapy can often destroy these cells, requiring a transplant from living bone to get the process kick-started again in the injured section of bone.

Patients’ recovery from a bone graft can vary widely based on things like age, general health, and the extent of the transplant itself. Children can recover very quickly, while adults might need three months or more before they have recovered enough to resume their normal lives. Patients also need to avoid radiation therapy and chemotherapy for at least six months after their graft. Nicotine and how often a transplant patient smokes can affect how well their graft “takes.” One recent study shows that non-smokers outperformed regular smokers and those who had reduced how often they smoked when the stability and strength of their bone graft was assessed. However, even a reduction in how often they smoked positively affected how well the bone graft held up after six months.

Sometimes a graft is performed not because of a need for marrow or bone reconstruction, but to stabilize an otherwise weak joint and relieve pain. One such particular graft is a spinal fusion. The patient in question usually has spinal problems that end up compressing certain nerves, causing constant pain. The graft can be taken from a place where it is unlikely to cause injury, often from the ischium or iliac crest of the pelvis, and fused into the patients spine to strengthen and stabilize the vertebrae and take the pressure off the nerves.

Blood donation can benefit far more people than might first be imagined. One unit of whole blood is roughly a pint, which a healthy adult can donate in ten minutes without suffering any major health issues. However, that whole unit of blood can be split into red blood cells, which carry oxygen; white blood cells, the bodys “defenders” and part of the human immune system; plasma, the liquid portion that accounts for 55% of blood by volume; and platelets, which assist in clotting wounds. All of these can benefit those who they are donated to, and the whole process takes maybe two hours (including the short time the donor spends donating it.)

Due to the varying needs of those who receive donated blood and the fact that sometimes getting enough of the needed portion from whole blood is difficult, different methods of extracting these portions of blood have been developed. Red blood cells can be extracted by taking blood from a donor, running it through a machine that separates red blood cells from the rest of the blood, and returning the remaining portion to the donor. This can be safely done once a month, although the donor may be cautioned against exercising for a few days.

Plasmaphoresis is the process by which plasma is extracted for use. Similar to extracting red blood cells, plasma is obtained by drawing whole blood, running it through a machine that separates the plasma from the remaining portion of blood, and returning the unwanted cells to the donor. The whole process takes seventy-five minutes, more or less. The requirements for plasma donation are stricter than for ordinary blood donation, and usually require not only higher levels of hemoglobin, but also that the donor meet certain height and weight requirements. The donor is usually rehydrated with an IV during this time, and often needs a few days before they return to rigorous exercise. Plasma can help with blood pressure, immune system, and blood volume problems, so its donation is just as vital as the other cells in blood, and it can be stored in its frozen state for months to years before use.

Platelets help in clotting blood, but they are maddeningly difficult to extract from whole blood – one treatment unit of platelets for a patient might require four to six pints of whole blood. A simpler method involves blood being drawn from a donor, the platelets extracted, and the blood returned to the donor without the needle being withdrawn. After several of these cycles, the donor is released and can resume daily activities. However, platelets have a very short shelf life before they are useless at only a few days, and if the donor took any blood thinners such as aspirin within three days of the donation, it could be all for nothing.

Auto-donation is when someones blood is extracted and put back into their system. This could be during the surgery, when blood that might be pooling in a surgical site is pumped back into the patients veins, or this could be preemptive, such as a patient donating several units of blood prior to a surgery where they may be needed. This is not recommended for elderly patients, who are not as likely to quickly recover from repeated donations as younger patients, and patients cannot donate blood three days before a surgery.

Corneas are the clear, dome-shaped outer portion of the eye. They are what allows the eye to focus and allows their owner to see. They consist of three layers: the exothelium, the outermost layer; the stroma, the middle portion; and the endothelium, the innermost layer of the cornea. All of this is nourished by tears, not by blood vessels, which helps simplify the donation process. The donation process is further simplified by the fact that many more people opt to donate their corneas upon death, meaning people with damaged corneas or vision issues caused by their corneas will not have to wait long for a transplant.
"
145,434,2014,1,k2,"Corneal transplant might be needed due to herpes kerisitis a viral infection – there are two types of herpes type 1 and type two – type two is sexually transmitted the first is more common to infect the eyes most are exposed to this in childhood – then it lies dormant and can be reactivated by stress, menstration and other things.  Type one results in canker sores or sores by your mouth.  And can be transmitted to your eyes due to hand contact on your face to your eyes. 

The corneal transplant is for tissues in the cornea – there are three layers of the cornea – one is the stroma – cornea does not have blood vessels – it gets its oxygen from tears.  An opthalmologist treats your eyes – sometimes you need a corneal transplant after cataract surgery.  Generally not a long wait for a corneal transplant as that is the one organ the people who die generally consent to give to someone else – it is not a long wait like waiting for a kidney or a liver transplant.  The cornea is the clear transparent rounded part of your eye. 

There is a disease called fuchs syndrome I think that may cause a cornea transplant – it is more common in women than in men .  I also think that it gets progressively bad for your site and then may stop getting bad at about age 50. 


Bone graft autograft is from your own bones probably from your hip never from your spine or knee.   Allograft is bone transplant from another donor – this is probably from someone who died – generally a young person – someone without disease – the donor is thoroughly checked so that he or she is healthy and has a history of good health – do not want to transplant diseased bones.  Sometimes transplants are done on your spine.  Sometimes athletes need bone grafts.  You can have pain after a graft – this can occur if a nerve is damaged at the site of the graft.  Bone graft is transferring bone tissue from one person to another. There can also be infection after a bone graft.  Many times the graft can come from a young person who dies in an accident.   Sometimes grafts are done on your knees. The allograft type of bone graft is the most common.  I am thinking that the allograft bone graft is stored in a lab – maybe even frozen. Bone graft repairs or replaces damaged bone tissues. 

Blood donation – two types – large needle to prevent damage to blood cells is put into your vein to draw blood.  Careful care is taken to be sure that the site where they put the needle in is very very clean – you can donate a pint of blood at a time generally.  The fluid regenerates in your body after 24 hours.  The blood cells regenerate in several weeks.   Millions and millions of people need blood transfusions so millions and millions of blood donations are necessary -  blood is stored in a very very flexible bag – this was mentioned in most if not all of the articles that I read.  Many people need transfusions as a result of surgery. 

Aphresis is another type of blood donation.  There you are put on a machine and your blood goes thru it – it is separated  into platelets, red blood cells and soemthign else.  This way they can take what they need.  Your blood circulates thru the machine and then is returned to you.  Once again it is stored in a very flexible bag.  Once again they have to be sure that where the needle is inserted the skin is very very clean. 

You do have to wait to donate blood or do aphresis – you cannot do either the very next day or the very next week. 
"
146,435,2015,1,k2,"Bone graft is necessary usually in bone that has been damaged by infection, trauma, or disease. The area involved is usually about 12 inches or more. The bone damage that is to re paired is usually in the long bones or spine. There are several materials used for the grafting: allografting which is bone taken from another person in most cases carefully screened bone from a cadaver; autografting which uses the hosts on bone usually from a site close to the site to be grafted. There are artificial substances that can be used for grafting including ceramics, and other mixed materials. These substances do not promote further bone growth as they do not contain autoclasts. Nicotine use, chemotherapy, and radiation slow the healing of the graft. "
147,436,1018,1,k2,"The cornea has three different layers and no blood vessels. It absorbs oxygen from tears.
Bone grafts can cause chronic pain if nerves are damaged. A cut will be made near where the insertion will be. Bone graft donors are screen throughout their life to ensure they are healthy, and once they die they become a donor. Also, the sick individual can be his own donor. You might need a graft to either strengthen a bone or because you fractured or broke one, among other reasons. 
Blood has types A, B, AB, and O. O is a universal type and can be used in emergencies, while AB acceptors can accept any type of blood. The differences in the blood types are the antibodies on each red blood cell.  There are special processes that can remove harmful things from the blood with many weeks of blood filtering. Heart and lung or blood disorders can cause problems to the donors, and  should seek medical approval before donating. If coming off surgery, one should wait until they are fully healed and back to full activity levels. You can replenish all the lost blood within 24 hours, and it can take about a week to restore all the lost red blood cells. 
"
148,437,2016,1,k2,"Bone grafts are surgical procedures to replace or strengthen damaged, diseased or missing bone tissue.  A graft is actual bone. A bone graft can alleviate pain and restore function to a body part.  Most are to knees, hips and the spine, or to replace missing bone due to injury or tumors.  After surgery, new bone tissue grows and surrounds the graft.
 An allograft is bone tissue from another person, usually donated from the body of young, healthy  deceased persons.  The tissue is processed to insure that it is free of infection or disease. These are the most common bone grafts. 
An autograft is a graft of bone tissue from the patients own body, usually from the hip.  As autograft tissue is considered  to be from non-essential bones, it is never harvested from knees or the spine.  Although thought to be less likely to cause infection or problems post-surgically than allografts, these are now done less frequently due to the development of synthetic materials that can be used.
The main adverse effects of bone graft surgery are infection or pain due to damage to tendons, cartilage or nerves during the procedure.

Blood donation is done in order to obtain blood or its components for transfusion.  Transfusion may be of whole blood, platelets or red blood cells.  Donation is achieved by accessing a vein in the donor with a large-bore needle to prevent bruising or damaging components.  A donor may give a pint of whole blood at a single sitting, and the volume is replaced in about 24 hours.  A process which separates components of the blood and keeps only certain of them is done by a machine. The red blood cells lost during donation take several weeks to be replaced in the donor.
A blood bank collects and stores blood and its components for later use.  Blood donors are screened for HIV and Hepatitis C, reducing the risk of contracting either from a blood transfusion to less than that of being struck by lightning.  The collected blood is treated by the addition of an anticoagulant and refrigerated for storage for days to years, depending on what component it is.  Blood is also screened for CJD, the human form of mad cow disease.
There are four blood types: A, B, AB and O.  These are characterized by different types of proteins which may be incompatible.  O, the most common type in the US, is considered the universal donor type and may be given to anyone. B is the most frequently found in northern India and South Africa.  AB is considered the univeral recipient.  In addition, blood may be Rh- or Rh+.  A Rh+ recipient can safely receive either type without reaction.

Corneal transplants are the most easily obtained organ transplants as many people indicate their willingness to donate corneas after death than other organs.  The cornea is vital for visual focusing, and transplants are done to improve vision, relieve pain and improve appearance of damaged corneas.  Composed of many layers, the cornea forms a thin dome-shaped covering over the eye.  The principal parts are the outer epithelial layer, the inner endothelial layer and the stroma which lies between.  The cornea contains no blood vessels, and absorbs oxygen from tears.
A transplant may be of all or some of the layers in order to effect repair.  The surgery is called keratoplasty.
"
149,438,2017,1,k2,"blood donations; large needle prevents shearing; put in vein; can be used for people needing transfusions; vein in arm used; blood will be replaced in body within 24 hours; aphoresis can be used to draw out those little things which I cant remember to be used in a different sense; blood withdrawn is collected in a plastic bag.  The arm vein is used (well-cleaned before needle inserted).

Corneal transplants:  keratoplacy;  three layers to eye; endothelium is deepest layer; stroma is middle layer; epithelium is outer part.  The stroma is the thickest; it is made up of primarily water (76%) and collagen (16%).  The article did not mention what the remaining 8% was.  Collagen is what keeps the eye “elastic.”  The outer layer tends to be self-healing.  There are no blood vessels in any of the three layers.  The top layer can be replaced fairly easily.  The innermost layer requires an hospital and surgery.  The innermost layer pumps liquid into the stroma.  When things are good, there is a perfect balance.  There is a general leakage from the inner layer to the stroma.  If too much liquid moves to the stroma, there is a stretching of the latter.  The outer layer protects the eye from “debris” from the world (dust, for example).  It and the stroma also help the eye focus.  Penetrating and mellor (not spelled correctly) keratoplascy are the two types of surgery.    In many cases, the transplant comes from deceased bodies.

Bone graphs:  autograph (not a signature) is used when the person uses his own resources.  Otherwise bone is accepted from donors (usually dead).
"
150,439,2018,1,k2,Cornia is outer part of eye- there are 3 layers- most transplant come from deceised humans- people are now having more eyes saved than other organs   to transplant the skin graft you need live cells and you use healthy tissue-  smoking is bad in a transplant for healing- it takes 3 months to heal  - blood tranfusions is taking blood from a vein using a large needle     plasma can be saved 10 years
151,440,2019,1,k2,"Apheresis takes about 2 hrs. whereas reg. donation takes 10 mins. Platelets clot the blood.  


Can donate your own blood to yourself for surgery. 
The elderly usually cant do this as they may have health problems, such as low blood pressure.  Blood can be frozen up to a year depending on procedures used when donating.  For surgery, just 3 days.  A lg. needle is inserted into the vein for reg. donations which can be done every 6 wks.  Can resume normal activities by next day.  Plasma is about 90% water.  When donating blood the fluid is replaced within 24 hrs.  Platelets & plasma are the 2 main components of blood.  Reg. donation of blood is pumped into a plastic bag.  Important to replace fluids so one doesnt become dehydrated.  One avoids taking aspirin the day before donating as it clots the blood.
"
152,441,2020,1,k2,"Blood can be taken from a vein to be used later if the person needs surgery
It is stored in a plastic bag
Blood can be separated to only use certain components such as platelets,etc
To accomplish this it is put through a special machine to perform the separations 
This procedure is called ephresis
A healthy person can donate a pint of blood
It will be replaced within several weeks


Bone grafting is done due to injuries, accidents or diseased bones
If the bone used is from another person it is called an ollagraft
If it comes from yourself it is an autograft
The bones are stored securely so no disease can be in them
The grafting will relieve much pain 

Cornea transplants
Corneas have 3 layers
If only the top layer is involved it is called a penetrating keroplasty
If it involves the bottom layer it is called a lemelar procedure
The inner layer is called the stroma
There are no blood vessels in the cornea
It is fed by oxygen and tears
The cornea is dome shaped
Transplants do not have to involve all 3 layers
The procedure is called a keroplasty
Depending on which layer is affected determines what procedure is used
The procedure is done on an out patient basis
Usually just a local anesthetic is necessary
It does not take very long and usually heals pretty quickly
Corneas are usually donated by deceased patients
It is one of the most frequently donated organs
If the procedure only involves the stroma sutures are not usually needed,an air bubble is placed on top of the stroma and the vision will greatly improve
The stroma keeps articles out of the eye such as dirt,etc
"
153,441,2020,1,k2,sample response
154,211,test,1,k2,test
155,443,123,1,k2,test
156,444,1234,1,k2,test
157,494,cy1,1,k2,test
158,495,cy2,1,k2,test-cy2
159,496,cy3,1,k2,test-cy3
160,497,cy4,1,k2,test-cy4
161,498,cy4,1,k2,test-cy44
162,499,cy4,1,k2,tesy-cy444
163,501,cy5,1,k2,test-cy5
164,502,cy5,1,k2,test-ccy5
165,536,cy11,1,k2,test
166,537,cy22,1,k2,test
167,539,cy33,1,k2,test
168,543,cy33,1,k2,test
169,544,cy33,1,k2,t
170,545,cy33,1,k2,test
171,546,cy33,1,k2,t
172,547,cy33,1,k2,test
173,548,cy33,1,k2,t
174,549,cy33,1,k2,test
175,550,cy44,1,k2,tttttt
176,551,cy44,1,k2,ttttt
177,552,cy44,1,k2,ttttt
178,553,cy44,1,k2, ttttt
179,554,cy44,1,k2,tttt
180,555,cy55,1,k2,ttttttttttt
181,556,cy55,1,k2,test
182,557,cy55,1,k2,test
183,558,cy66,1,k2,test
184,559,cy55,1,k2,t
185,560,cy66,1,k2,tt
186,561,cy66,1,k2,y
187,562,cy666,1,k2,ty
188,563,cy666,1,k2,ttt
189,564,cy77,1,k2,y
190,566,cy555,1,k2,ty
191,567,cy33,1,k2,j
192,568,cy88,1,k2,yu
193,569,cy11,1,k2,yuifl
194,570,cy55,1,k2,y
195,571,cy22,1,k2,i
196,572,cy99,1,k2,2
197,573,cy55,1,k2,ffbx 
198,574,cy100,1,k2,jgh
199,575,qwe,1,k2,t
200,588,12345,1,k2,"asfdgvhbjnkm,."
201,590,test,1,k2,tetst test
